Postcode,Offence,Year,State,LGA,violence_count,Person_Population_Number_Total,Population_Density
NA,NA,2012,NA,Hume,NA,"179,202",355.7
NA,NA,2013,NA,Hume,NA,"184,873",366.9
NA,NA,2014,NA,Hume,NA,"191,278",379.6
NA,NA,2015,NA,Hume,NA,"198,176",393.3
NA,NA,2016,NA,Hume,NA,"207,041",410.9
NA,NA,2017,NA,Hume,NA,"215,260",427.2
NA,NA,2011,NA,Indigo,NA,-,-
NA,NA,2012,NA,Indigo,NA,"15,454",7.6
NA,NA,2013,NA,Indigo,NA,"15,605",7.6
NA,NA,2014,NA,Indigo,NA,"15,732",7.7
NA,NA,2015,NA,Indigo,NA,"15,922",7.8
NA,NA,2016,NA,Indigo,NA,"16,165",7.9
NA,NA,2017,NA,Indigo,NA,"16,335",8
NA,NA,2011,NA,Kingston,NA,-,-
NA,NA,2012,NA,Kingston,NA,"150,435",1646.5
NA,NA,2013,NA,Kingston,NA,"152,336",1667.3
NA,NA,2014,NA,Kingston,NA,"154,210",1687.8
NA,NA,2015,NA,Kingston,NA,"156,244",1710.1
NA,NA,2016,NA,Kingston,NA,"158,941",1739.6
NA,NA,2017,NA,Kingston,NA,"161,056",1762.7
NA,NA,2011,NA,Knox,NA,-,-
NA,NA,2012,NA,Knox,NA,"155,406",1364.3
NA,NA,2013,NA,Knox,NA,"156,347",1372.5
NA,NA,2014,NA,Knox,NA,"157,434",1382.1
NA,NA,2015,NA,Knox,NA,"158,700",1393.2
NA,NA,2016,NA,Knox,NA,"160,353",1407.7
NA,NA,2017,NA,Knox,NA,"161,842",1420.8
NA,NA,2011,NA,Latrobe,NA,-,-
NA,NA,2012,NA,Latrobe,NA,"74,004",51.9
NA,NA,2013,NA,Latrobe,NA,"74,124",52
NA,NA,2014,NA,Latrobe,NA,"74,134",52
NA,NA,2015,NA,Latrobe,NA,"74,266",52.1
NA,NA,2016,NA,Latrobe,NA,"74,622",52.3
NA,NA,2017,NA,Latrobe,NA,"74,921",52.6
NA,NA,2011,NA,Loddon,NA,-,-
NA,NA,2012,NA,Loddon,NA,"7,529",1.1
NA,NA,2013,NA,Loddon,NA,"7,518",1.1
NA,NA,2014,NA,Loddon,NA,"7,513",1.1
NA,NA,2015,NA,Loddon,NA,"7,531",1.1
NA,NA,2016,NA,Loddon,NA,"7,558",1.1
NA,NA,2017,NA,Loddon,NA,"7,507",1.1
NA,NA,2011,NA,Macedon Ranges,NA,-,-
NA,NA,2012,NA,Macedon Ranges,NA,"43,794",25
NA,NA,2013,NA,Macedon Ranges,NA,"44,595",25.5
NA,NA,2014,NA,Macedon Ranges,NA,"45,471",26
NA,NA,2015,NA,Macedon Ranges,NA,"46,373",26.5
NA,NA,2016,NA,Macedon Ranges,NA,"47,480",27.2
NA,NA,2017,NA,Macedon Ranges,NA,"48,430",27.7
NA,NA,2011,NA,Manningham,NA,-,-
NA,NA,2012,NA,Manningham,NA,"117,440",1036.1
NA,NA,2013,NA,Manningham,NA,"118,357",1044.2
NA,NA,2014,NA,Manningham,NA,"119,437",1053.7
NA,NA,2015,NA,Manningham,NA,"120,785",1065.6
NA,NA,2016,NA,Manningham,NA,"122,570",1081.4
NA,NA,2017,NA,Manningham,NA,"124,262",1096.3
NA,NA,2011,NA,Mansfield,NA,-,-
NA,NA,2012,NA,Mansfield,NA,"8,097",2.1
NA,NA,2013,NA,Mansfield,NA,"8,276",2.2
NA,NA,2014,NA,Mansfield,NA,"8,395",2.2
NA,NA,2015,NA,Mansfield,NA,"8,530",2.2
NA,NA,2016,NA,Mansfield,NA,"8,674",2.3
NA,NA,2017,NA,Mansfield,NA,"8,797",2.3
NA,NA,2011,NA,Maribyrnong,NA,-,-
NA,NA,2012,NA,Maribyrnong,NA,"77,179",2471.7
NA,NA,2013,NA,Maribyrnong,NA,"79,782",2555
NA,NA,2014,NA,Maribyrnong,NA,"82,463",2640.9
NA,NA,2015,NA,Maribyrnong,NA,"84,783",2715.2
NA,NA,2016,NA,Maribyrnong,NA,"86,942",2784.3
NA,NA,2017,NA,Maribyrnong,NA,"89,361",2861.8
NA,NA,2011,NA,Maroondah,NA,-,-
NA,NA,2012,NA,Maroondah,NA,"108,434",1765.7
NA,NA,2013,NA,Maroondah,NA,"109,781",1787.7
NA,NA,2014,NA,Maroondah,NA,"111,421",1814.4
NA,NA,2015,NA,Maroondah,NA,"113,023",1840.5
NA,NA,2016,NA,Maroondah,NA,"114,800",1869.4
NA,NA,2017,NA,Maroondah,NA,"116,332",1894.4
NA,NA,2011,NA,Melbourne,NA,-,-
NA,NA,2012,NA,Melbourne,NA,"107,578",2880.2
NA,NA,2013,NA,Melbourne,NA,"118,711",3178.2
NA,NA,2014,NA,Melbourne,NA,"127,975",3426.3
NA,NA,2015,NA,Melbourne,NA,"136,872",3664.5
NA,NA,2016,NA,Melbourne,NA,"146,096",3911.4
NA,NA,2017,NA,Melbourne,NA,"158,923",4254.8
NA,NA,2011,NA,Melton,NA,-,-
NA,NA,2012,NA,Melton,NA,"118,329",224.3
NA,NA,2013,NA,Melton,NA,"123,936",234.9
NA,NA,2014,NA,Melton,NA,"129,309",245.1
NA,NA,2015,NA,Melton,NA,"134,915",255.7
NA,NA,2016,NA,Melton,NA,"141,420",268.1
NA,NA,2017,NA,Melton,NA,"148,644",281.8
NA,NA,2011,NA,Mildura,NA,-,-
NA,NA,2012,NA,Mildura,NA,"52,475",2.4
NA,NA,2013,NA,Mildura,NA,"53,156",2.4
NA,NA,2014,NA,Mildura,NA,"53,737",2.4
NA,NA,2015,NA,Mildura,NA,"54,156",2.5
NA,NA,2016,NA,Mildura,NA,"54,658",2.5
NA,NA,2017,NA,Mildura,NA,"55,151",2.5
NA,NA,2011,NA,Mitchell,NA,-,-
NA,NA,2012,NA,Mitchell,NA,"36,384",12.7
NA,NA,2013,NA,Mitchell,NA,"37,788",13.2
NA,NA,2014,NA,Mitchell,NA,"39,084",13.7
NA,NA,2015,NA,Mitchell,NA,"40,264",14.1
NA,NA,2016,NA,Mitchell,NA,"41,795",14.6
NA,NA,2017,NA,Mitchell,NA,"42,910",15
NA,NA,2011,NA,Moira,NA,-,-
NA,NA,2012,NA,Moira,NA,"28,675",7.1
NA,NA,2013,NA,Moira,NA,"28,905",7.1
NA,NA,2014,NA,Moira,NA,"29,100",7.2
NA,NA,2015,NA,Moira,NA,"29,288",7.2
NA,NA,2016,NA,Moira,NA,"29,486",7.3
NA,NA,2017,NA,Moira,NA,"29,655",7.3
NA,NA,2011,NA,Monash,NA,-,-
NA,NA,2012,NA,Monash,NA,"180,312",2212.9
NA,NA,2013,NA,Monash,NA,"183,255",2249
NA,NA,2014,NA,Monash,NA,"186,150",2284.5
NA,NA,2015,NA,Monash,NA,"189,174",2321.6
NA,NA,2016,NA,Monash,NA,"192,625",2364
NA,NA,2017,NA,Monash,NA,"196,856",2415.9
NA,NA,2011,NA,Moonee Valley,NA,-,-
NA,NA,2012,NA,Moonee Valley,NA,"113,673",2635.1
NA,NA,2013,NA,Moonee Valley,NA,"115,464",2676.6
NA,NA,2014,NA,Moonee Valley,NA,"117,763",2729.9
NA,NA,2015,NA,Moonee Valley,NA,"120,231",2787.1
NA,NA,2016,NA,Moonee Valley,NA,"122,871",2848.3
NA,NA,2017,NA,Moonee Valley,NA,"125,415",2907.3
NA,NA,2011,NA,Moorabool,NA,-,-
NA,NA,2012,NA,Moorabool,NA,"29,363",13.9
NA,NA,2013,NA,Moorabool,NA,"30,410",14.4
NA,NA,2014,NA,Moorabool,NA,"31,066",14.7
NA,NA,2015,NA,Moorabool,NA,"31,748",15
NA,NA,2016,NA,Moorabool,NA,"32,672",15.5
NA,NA,2017,NA,Moorabool,NA,"33,448",15.8
NA,NA,2011,NA,Moreland,NA,-,-
NA,NA,2012,NA,Moreland,NA,"156,967",3080.7
NA,NA,2013,NA,Moreland,NA,"160,282",3145.8
NA,NA,2014,NA,Moreland,NA,"164,099",3220.7
NA,NA,2015,NA,Moreland,NA,"167,870",3294.7
NA,NA,2016,NA,Moreland,NA,"172,294",3381.5
NA,NA,2017,NA,Moreland,NA,"176,971",3473.3
NA,NA,2011,NA,Mornington Peninsula,NA,-,-
NA,NA,2012,NA,Mornington Peninsula,NA,"151,700",209.5
NA,NA,2013,NA,Mornington Peninsula,NA,"154,001",212.7
NA,NA,2014,NA,Mornington Peninsula,NA,"156,500",216.1
NA,NA,2015,NA,Mornington Peninsula,NA,"158,831",219.3
NA,NA,2016,NA,Mornington Peninsula,NA,"161,528",223.1
NA,NA,2017,NA,Mornington Peninsula,NA,"163,847",226.3
NA,NA,2011,NA,Mount Alexander,NA,-,-
NA,NA,2012,NA,Mount Alexander,NA,"18,053",11.8
NA,NA,2013,NA,Mount Alexander,NA,"18,247",11.9
NA,NA,2014,NA,Mount Alexander,NA,"18,501",12.1
NA,NA,2015,NA,Mount Alexander,NA,"18,794",12.3
NA,NA,2016,NA,Mount Alexander,NA,"19,097",12.5
NA,NA,2017,NA,Mount Alexander,NA,"19,298",12.6
NA,NA,2011,NA,Moyne,NA,-,-
NA,NA,2012,NA,Moyne,NA,"16,304",3
NA,NA,2013,NA,Moyne,NA,"16,431",3
NA,NA,2014,NA,Moyne,NA,"16,512",3
NA,NA,2015,NA,Moyne,NA,"16,591",3
NA,NA,2016,NA,Moyne,NA,"16,737",3.1
NA,NA,2017,NA,Moyne,NA,"16,794",3.1
NA,NA,2011,NA,Murrindindi,NA,-,-
NA,NA,2012,NA,Murrindindi,NA,"13,456",3.5
NA,NA,2013,NA,Murrindindi,NA,"13,563",3.5
NA,NA,2014,NA,Murrindindi,NA,"13,687",3.5
NA,NA,2015,NA,Murrindindi,NA,"13,848",3.6
NA,NA,2016,NA,Murrindindi,NA,"14,052",3.6
NA,NA,2017,NA,Murrindindi,NA,"14,234",3.7
NA,NA,2011,NA,Nillumbik,NA,-,-
NA,NA,2012,NA,Nillumbik,NA,"62,935",145.6
NA,NA,2013,NA,Nillumbik,NA,"63,174",146.1
NA,NA,2014,NA,Nillumbik,NA,"63,433",146.7
NA,NA,2015,NA,Nillumbik,NA,"63,675",147.3
NA,NA,2016,NA,Nillumbik,NA,"64,174",148.4
NA,NA,2017,NA,Nillumbik,NA,"64,626",149.5
NA,NA,2011,NA,Northern Grampians,NA,-,-
NA,NA,2012,NA,Northern Grampians,NA,"11,970",2.1
NA,NA,2013,NA,Northern Grampians,NA,"11,880",2.1
NA,NA,2014,NA,Northern Grampians,NA,"11,777",2.1
NA,NA,2015,NA,Northern Grampians,NA,"11,644",2
NA,NA,2016,NA,Northern Grampians,NA,"11,570",2
NA,NA,2017,NA,Northern Grampians,NA,"11,518",2
NA,NA,2011,NA,Port Phillip,NA,-,-
NA,NA,2012,NA,Port Phillip,NA,"99,893",4823.6
NA,NA,2013,NA,Port Phillip,NA,"102,156",4932.9
NA,NA,2014,NA,Port Phillip,NA,"104,451",5043.7
NA,NA,2015,NA,Port Phillip,NA,"106,381",5136.9
NA,NA,2016,NA,Port Phillip,NA,"108,627",5245.3
NA,NA,2017,NA,Port Phillip,NA,"110,634",5342.3
NA,NA,2011,NA,Pyrenees,NA,-,-
NA,NA,2012,NA,Pyrenees,NA,"6,860",2
NA,NA,2013,NA,Pyrenees,NA,"6,938",2
NA,NA,2014,NA,Pyrenees,NA,"7,047",2.1
NA,NA,2015,NA,Pyrenees,NA,"7,179",2.1
NA,NA,2016,NA,Pyrenees,NA,"7,316",2.1
NA,NA,2017,NA,Pyrenees,NA,"7,359",2.1
NA,NA,2011,NA,Queenscliffe,NA,-,-
NA,NA,2012,NA,Queenscliffe,NA,"3,057",354.8
NA,NA,2013,NA,Queenscliffe,NA,"3,002",348.4
NA,NA,2014,NA,Queenscliffe,NA,"2,970",344.7
NA,NA,2015,NA,Queenscliffe,NA,"2,933",340.4
NA,NA,2016,NA,Queenscliffe,NA,"2,929",339.9
NA,NA,2017,NA,Queenscliffe,NA,"2,960",343.5
NA,NA,2011,NA,South Gippsland,NA,-,-
NA,NA,2012,NA,South Gippsland,NA,"27,926",8.5
NA,NA,2013,NA,South Gippsland,NA,"28,273",8.6
NA,NA,2014,NA,South Gippsland,NA,"28,521",8.7
NA,NA,2015,NA,South Gippsland,NA,"28,781",8.7
NA,NA,2016,NA,South Gippsland,NA,"29,122",8.8
NA,NA,2017,NA,South Gippsland,NA,"29,324",8.9
NA,NA,2011,NA,Southern Grampians,NA,-,-
NA,NA,2012,NA,Southern Grampians,NA,"16,461",2.5
NA,NA,2013,NA,Southern Grampians,NA,"16,355",2.5
NA,NA,2014,NA,Southern Grampians,NA,"16,255",2.4
NA,NA,2015,NA,Southern Grampians,NA,"16,162",2.4
NA,NA,2016,NA,Southern Grampians,NA,"16,123",2.4
NA,NA,2017,NA,Southern Grampians,NA,"16,125",2.4
NA,NA,2011,NA,Stonnington,NA,-,-
NA,NA,2012,NA,Stonnington,NA,"101,410",3953.4
NA,NA,2013,NA,Stonnington,NA,"103,487",4034.4
NA,NA,2014,NA,Stonnington,NA,"105,894",4128.2
NA,NA,2015,NA,Stonnington,NA,"108,028",4211.4
NA,NA,2016,NA,Stonnington,NA,"111,003",4327.4
NA,NA,2017,NA,Stonnington,NA,"113,737",4433.9
NA,NA,2011,NA,Strathbogie,NA,-,-
NA,NA,2012,NA,Strathbogie,NA,"9,744",2.9
NA,NA,2013,NA,Strathbogie,NA,"9,867",3
NA,NA,2014,NA,Strathbogie,NA,"10,018",3
NA,NA,2015,NA,Strathbogie,NA,"10,175",3.1
NA,NA,2016,NA,Strathbogie,NA,"10,357",3.1
NA,NA,2017,NA,Strathbogie,NA,"10,485",3.2
NA,NA,2011,NA,Surf Coast,NA,-,-
NA,NA,2012,NA,Surf Coast,NA,"27,530",17.7
NA,NA,2013,NA,Surf Coast,NA,"28,228",18.2
NA,NA,2014,NA,Surf Coast,NA,"28,874",18.6
NA,NA,2015,NA,Surf Coast,NA,"29,625",19.1
NA,NA,2016,NA,Surf Coast,NA,"30,465",19.6
NA,NA,2017,NA,Surf Coast,NA,"31,350",20.2
NA,NA,2011,NA,Swan Hill,NA,-,-
NA,NA,2012,NA,Swan Hill,NA,"20,971",3.4
NA,NA,2013,NA,Swan Hill,NA,"21,003",3.4
NA,NA,2014,NA,Swan Hill,NA,"20,940",3.4
NA,NA,2015,NA,Swan Hill,NA,"20,893",3.4
NA,NA,2016,NA,Swan Hill,NA,"20,896",3.4
NA,NA,2017,NA,Swan Hill,NA,"20,850",3.4
NA,NA,2011,NA,Towong,NA,-,-
NA,NA,2012,NA,Towong,NA,"5,940",0.9
NA,NA,2013,NA,Towong,NA,"5,961",0.9
NA,NA,2014,NA,Towong,NA,"5,982",0.9
NA,NA,2015,NA,Towong,NA,"6,005",0.9
NA,NA,2016,NA,Towong,NA,"6,046",0.9
NA,NA,2017,NA,Towong,NA,"6,040",0.9
NA,NA,2011,NA,Wangaratta,NA,-,-
NA,NA,2012,NA,Wangaratta,NA,"27,438",7.5
NA,NA,2013,NA,Wangaratta,NA,"27,650",7.6
NA,NA,2014,NA,Wangaratta,NA,"27,862",7.6
NA,NA,2015,NA,Wangaratta,NA,"28,143",7.7
NA,NA,2016,NA,Wangaratta,NA,"28,592",7.8
NA,NA,2017,NA,Wangaratta,NA,"28,857",7.9
NA,NA,2011,NA,Warrnambool,NA,-,-
NA,NA,2012,NA,Warrnambool,NA,"33,059",273.3
NA,NA,2013,NA,Warrnambool,NA,"33,423",276.3
NA,NA,2014,NA,Warrnambool,NA,"33,729",278.9
NA,NA,2015,NA,Warrnambool,NA,"34,005",281.2
NA,NA,2016,NA,Warrnambool,NA,"34,242",283.1
NA,NA,2017,NA,Warrnambool,NA,"34,571",285.8
NA,NA,2011,NA,Wellington,NA,-,-
NA,NA,2012,NA,Wellington,NA,"42,445",3.9
NA,NA,2013,NA,Wellington,NA,"42,721",3.9
NA,NA,2014,NA,Wellington,NA,"42,948",4
NA,NA,2015,NA,Wellington,NA,"43,172",4
NA,NA,2016,NA,Wellington,NA,"43,530",4
NA,NA,2017,NA,Wellington,NA,"43,807",4
NA,NA,2011,NA,West Wimmera,NA,-,-
NA,NA,2012,NA,West Wimmera,NA,"4,214",0.5
NA,NA,2013,NA,West Wimmera,NA,"4,124",0.5
NA,NA,2014,NA,West Wimmera,NA,"4,038",0.4
NA,NA,2015,NA,West Wimmera,NA,"3,974",0.4
NA,NA,2016,NA,West Wimmera,NA,"3,937",0.4
NA,NA,2017,NA,West Wimmera,NA,"3,895",0.4
NA,NA,2011,NA,Whitehorse,NA,-,-
NA,NA,2012,NA,Whitehorse,NA,"159,661",2483.8
NA,NA,2013,NA,Whitehorse,NA,"162,081",2521.5
NA,NA,2014,NA,Whitehorse,NA,"164,320",2556.3
NA,NA,2015,NA,Whitehorse,NA,"166,679",2593
NA,NA,2016,NA,Whitehorse,NA,"169,641",2639.1
NA,NA,2017,NA,Whitehorse,NA,"173,233",2695
NA,NA,2011,NA,Whittlesea,NA,-,-
NA,NA,2012,NA,Whittlesea,NA,"169,993",347.1
NA,NA,2013,NA,Whittlesea,NA,"179,272",366.1
NA,NA,2014,NA,Whittlesea,NA,"187,899",383.7
NA,NA,2015,NA,Whittlesea,NA,"196,847",402
NA,NA,2016,NA,Whittlesea,NA,"207,058",422.8
NA,NA,2017,NA,Whittlesea,NA,"215,716",440.5
NA,NA,2011,NA,Wodonga,NA,-,-
NA,NA,2012,NA,Wodonga,NA,"36,758",85
NA,NA,2013,NA,Wodonga,NA,"37,575",86.8
NA,NA,2014,NA,Wodonga,NA,"38,369",88.7
NA,NA,2015,NA,Wodonga,NA,"39,223",90.6
NA,NA,2016,NA,Wodonga,NA,"40,100",92.7
NA,NA,2017,NA,Wodonga,NA,"40,819",94.3
NA,NA,2011,NA,Wyndham,NA,-,-
NA,NA,2012,NA,Wyndham,NA,"179,131",330.4
NA,NA,2013,NA,Wyndham,NA,"190,211",350.9
NA,NA,2014,NA,Wyndham,NA,"201,512",371.7
NA,NA,2015,NA,Wyndham,NA,"213,815",394.4
NA,NA,2016,NA,Wyndham,NA,"227,008",418.8
NA,NA,2017,NA,Wyndham,NA,"241,100",444.8
NA,NA,2011,NA,Yarra,NA,-,-
NA,NA,2012,NA,Yarra,NA,"81,268",4158.5
NA,NA,2013,NA,Yarra,NA,"83,962",4296.4
NA,NA,2014,NA,Yarra,NA,"87,228",4463.5
NA,NA,2015,NA,Yarra,NA,"89,923",4601.4
NA,NA,2016,NA,Yarra,NA,"92,894",4753.4
NA,NA,2017,NA,Yarra,NA,"95,981",4911.4
NA,NA,2011,NA,Yarra Ranges,NA,-,-
NA,NA,2012,NA,Yarra Ranges,NA,"149,864",60.7
NA,NA,2013,NA,Yarra Ranges,NA,"150,902",61.1
NA,NA,2014,NA,Yarra Ranges,NA,"151,968",61.6
NA,NA,2015,NA,Yarra Ranges,NA,"153,391",62.1
NA,NA,2016,NA,Yarra Ranges,NA,"155,226",62.9
NA,NA,2017,NA,Yarra Ranges,NA,"156,891",63.6
NA,NA,2011,NA,Yarriambiack,NA,-,-
NA,NA,2012,NA,Yarriambiack,NA,"7,095",1
NA,NA,2013,NA,Yarriambiack,NA,"7,032",1
NA,NA,2014,NA,Yarriambiack,NA,"6,924",0.9
NA,NA,2015,NA,Yarriambiack,NA,"6,826",0.9
NA,NA,2016,NA,Yarriambiack,NA,"6,743",0.9
NA,NA,2017,NA,Yarriambiack,NA,"6,684",0.9
NA,NA,2011,NA,Unincorporated Vic,NA,-,-
NA,NA,2012,NA,Unincorporated Vic,NA,797,2.8
NA,NA,2013,NA,Unincorporated Vic,NA,808,2.9
NA,NA,2014,NA,Unincorporated Vic,NA,835,3
NA,NA,2015,NA,Unincorporated Vic,NA,862,3
NA,NA,2016,NA,Unincorporated Vic,NA,892,3.2
NA,NA,2017,NA,Unincorporated Vic,NA,899,3.2
NA,NA,2012,NA,No usual address,NA,-,-
NA,NA,2013,NA,No usual address,NA,-,-
NA,NA,2014,NA,No usual address,NA,-,-
NA,NA,2015,NA,No usual address,NA,-,-
NA,NA,2016,NA,No usual address,NA,-,-
NA,NA,2017,NA,No usual address,NA,-,-
NA,NA,2012,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2013,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2014,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2015,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2016,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2017,NA,Migratory - Offshore - Shipping,NA,-,-
NA,NA,2011,NA,Aurukun,NA,-,-
NA,NA,2012,NA,Aurukun,NA,"1,372",0.2
NA,NA,2013,NA,Aurukun,NA,"1,350",0.2
NA,NA,2014,NA,Aurukun,NA,"1,332",0.2
NA,NA,2015,NA,Aurukun,NA,"1,321",0.2
NA,NA,2016,NA,Aurukun,NA,"1,323",0.2
NA,NA,2017,NA,Aurukun,NA,"1,343",0.2
NA,NA,2011,NA,Balonne,NA,-,-
NA,NA,2012,NA,Balonne,NA,"4,787",0.2
NA,NA,2013,NA,Balonne,NA,"4,776",0.2
NA,NA,2014,NA,Balonne,NA,"4,726",0.2
NA,NA,2015,NA,Balonne,NA,"4,610",0.1
NA,NA,2016,NA,Balonne,NA,"4,461",0.1
NA,NA,2017,NA,Balonne,NA,"4,374",0.1
NA,NA,2011,NA,Banana,NA,-,-
NA,NA,2012,NA,Banana,NA,"14,852",0.5
NA,NA,2013,NA,Banana,NA,"14,948",0.5
NA,NA,2014,NA,Banana,NA,"14,860",0.5
NA,NA,2015,NA,Banana,NA,"14,707",0.5
NA,NA,2016,NA,Banana,NA,"14,570",0.5
NA,NA,2017,NA,Banana,NA,"14,489",0.5
NA,NA,2011,NA,Barcaldine,NA,-,-
NA,NA,2012,NA,Barcaldine,NA,"3,249",0.1
NA,NA,2013,NA,Barcaldine,NA,"3,232",0.1
NA,NA,2014,NA,Barcaldine,NA,"3,166",0.1
NA,NA,2015,NA,Barcaldine,NA,"3,082",0.1
NA,NA,2016,NA,Barcaldine,NA,"2,909",0.1
NA,NA,2017,NA,Barcaldine,NA,"2,869",0.1
NA,NA,2011,NA,Barcoo,NA,-,-
NA,NA,2012,NA,Barcoo,NA,348,-
NA,NA,2013,NA,Barcoo,NA,333,-
NA,NA,2014,NA,Barcoo,NA,317,-
NA,NA,2015,NA,Barcoo,NA,296,-
NA,NA,2016,NA,Barcoo,NA,272,-
NA,NA,2017,NA,Barcoo,NA,267,-
NA,NA,2011,NA,Blackall-Tambo,NA,-,-
NA,NA,2012,NA,Blackall-Tambo,NA,"2,236",0.1
NA,NA,2013,NA,Blackall-Tambo,NA,"2,214",0.1
NA,NA,2014,NA,Blackall-Tambo,NA,"2,152",0.1
NA,NA,2015,NA,Blackall-Tambo,NA,"2,035",0.1
NA,NA,2016,NA,Blackall-Tambo,NA,"1,925",0.1
NA,NA,2017,NA,Blackall-Tambo,NA,"1,876",0.1
NA,NA,2011,NA,Boulia,NA,-,-
NA,NA,2012,NA,Boulia,NA,486,-
NA,NA,2013,NA,Boulia,NA,481,-
NA,NA,2014,NA,Boulia,NA,473,-
NA,NA,2015,NA,Boulia,NA,459,-
NA,NA,2016,NA,Boulia,NA,436,-
NA,NA,2017,NA,Boulia,NA,424,-
NA,NA,2011,NA,Brisbane,NA,-,-
NA,NA,2012,NA,Brisbane,NA,"1,111,798",828
NA,NA,2013,NA,Brisbane,NA,"1,131,996",843.1
NA,NA,2014,NA,Brisbane,NA,"1,149,107",855.8
NA,NA,2015,NA,Brisbane,NA,"1,165,437",868
NA,NA,2016,NA,Brisbane,NA,"1,184,752",882.4
NA,NA,2017,NA,Brisbane,NA,"1,209,322",900.7
NA,NA,2011,NA,Bulloo,NA,-,-
NA,NA,2012,NA,Bulloo,NA,410,-
NA,NA,2013,NA,Bulloo,NA,396,-
NA,NA,2014,NA,Bulloo,NA,388,-
NA,NA,2015,NA,Bulloo,NA,372,-
NA,NA,2016,NA,Bulloo,NA,356,-
NA,NA,2017,NA,Bulloo,NA,343,-
NA,NA,2011,NA,Bundaberg,NA,-,-
NA,NA,2012,NA,Bundaberg,NA,"93,293",14.5
NA,NA,2013,NA,Bundaberg,NA,"93,850",14.6
NA,NA,2014,NA,Bundaberg,NA,"94,025",14.6
NA,NA,2015,NA,Bundaberg,NA,"94,028",14.6
NA,NA,2016,NA,Bundaberg,NA,"94,256",14.7
NA,NA,2017,NA,Bundaberg,NA,"94,711",14.7
NA,NA,2011,NA,Burdekin,NA,-,-
NA,NA,2012,NA,Burdekin,NA,"17,862",3.5
NA,NA,2013,NA,Burdekin,NA,"17,754",3.5
NA,NA,2014,NA,Burdekin,NA,"17,695",3.5
NA,NA,2015,NA,Burdekin,NA,"17,566",3.5
NA,NA,2016,NA,Burdekin,NA,"17,326",3.4
NA,NA,2017,NA,Burdekin,NA,"17,235",3.4
NA,NA,2011,NA,Burke,NA,-,-
NA,NA,2012,NA,Burke,NA,551,-
NA,NA,2013,NA,Burke,NA,506,-
NA,NA,2014,NA,Burke,NA,450,-
NA,NA,2015,NA,Burke,NA,396,-
NA,NA,2016,NA,Burke,NA,342,-
NA,NA,2017,NA,Burke,NA,345,-
NA,NA,2011,NA,Cairns,NA,-,-
NA,NA,2012,NA,Cairns,NA,"154,041",91.2
NA,NA,2013,NA,Cairns,NA,"156,764",92.8
NA,NA,2014,NA,Cairns,NA,"158,574",93.9
NA,NA,2015,NA,Cairns,NA,"159,944",94.7
NA,NA,2016,NA,Cairns,NA,"161,573",95.6
NA,NA,2017,NA,Cairns,NA,"163,814",97
NA,NA,2011,NA,Carpentaria,NA,-,-
NA,NA,2012,NA,Carpentaria,NA,"2,170",-
NA,NA,2013,NA,Carpentaria,NA,"2,146",-
NA,NA,2014,NA,Carpentaria,NA,"2,112",-
NA,NA,2015,NA,Carpentaria,NA,"2,092",-
NA,NA,2016,NA,Carpentaria,NA,"2,051",-
NA,NA,2017,NA,Carpentaria,NA,"1,994",-
NA,NA,2011,NA,Cassowary Coast,NA,-,-
NA,NA,2012,NA,Cassowary Coast,NA,"28,880",6.2
NA,NA,2013,NA,Cassowary Coast,NA,"28,950",6.2
NA,NA,2014,NA,Cassowary Coast,NA,"29,038",6.2
NA,NA,2015,NA,Cassowary Coast,NA,"29,098",6.2
NA,NA,2016,NA,Cassowary Coast,NA,"29,287",6.2
NA,NA,2017,NA,Cassowary Coast,NA,"29,585",6.3
NA,NA,2011,NA,Central Highlands,NA,-,-
NA,NA,2012,NA,Central Highlands,NA,"29,741",0.5
NA,NA,2013,NA,Central Highlands,NA,"29,782",0.5
NA,NA,2014,NA,Central Highlands,NA,"29,598",0.5
NA,NA,2015,NA,Central Highlands,NA,"29,143",0.5
NA,NA,2016,NA,Central Highlands,NA,"28,690",0.5
NA,NA,2017,NA,Central Highlands,NA,"28,610",0.5
NA,NA,2011,NA,Charters Towers,NA,-,-
NA,NA,2012,NA,Charters Towers,NA,"12,403",0.2
NA,NA,2013,NA,Charters Towers,NA,"12,391",0.2
NA,NA,2014,NA,Charters Towers,NA,"12,367",0.2
NA,NA,2015,NA,Charters Towers,NA,"12,235",0.2
NA,NA,2016,NA,Charters Towers,NA,"12,087",0.2
NA,NA,2017,NA,Charters Towers,NA,"11,968",0.2
NA,NA,2011,NA,Cherbourg,NA,-,-
NA,NA,2012,NA,Cherbourg,NA,"1,283",40.6
NA,NA,2013,NA,Cherbourg,NA,"1,292",40.9
NA,NA,2014,NA,Cherbourg,NA,"1,300",41.1
NA,NA,2015,NA,Cherbourg,NA,"1,304",41.3
NA,NA,2016,NA,Cherbourg,NA,"1,293",40.9
NA,NA,2017,NA,Cherbourg,NA,"1,312",41.5
NA,NA,2011,NA,Cloncurry,NA,-,-
